seed,trial
301579645,379
1901755836,380
2108538410,381
1667253797,382
672663312,383
1022774244,384
803026091,385
404645429,386
303585781,387
331755757,388
284909627,389
606032250,390
242092818,391
444141930,392
1648201126,393
196751949,394
407402216,395
560043314,396
848700540,397
1578024272,398
2045234001,399
1884867691,400
509301846,401
755471696,402
1743046156,403
1252634621,404
998511188,405
60602153,406
1467672946,407
1625530119,408
1199344998,409
1906312712,410
589835091,411
1273649332,412
1665868210,413
2057210048,414
110313436,415
1208649709,416
2125882159,417
1363450542,418
1309005001,419
366735220,420
1201251010,421
480162771,422
290314335,423
223939139,424
1740914112,425
1226326262,426
66905998,427
120230505,428
2104518909,429
1060850892,430
1748305204,431
2144222926,432
132490125,433
381473431,434
2101862895,435
433049359,436
1320252472,437
597068181,438
541179452,439
499657242,440
1044596529,441
1640688440,442
1874280569,443
700334908,444
1892012614,445
1925360024,446
295135094,447
1577262967,448
432781176,449
103422697,450
551119696,451
2038965693,452
996068014,453
1540207042,454
1848592293,455
24272076,456
885580199,457
537224432,458
712927981,459
1501966903,460
2085336931,461
1221776397,462
713452493,463
1048993198,464
975257742,465
20373402,466
1168193001,467
1804492968,468
1135260318,469
819800644,470
499990102,471
616062301,472
1039140410,473
1439932581,474
1480229338,475
699894823,476
1750042779,477
1511193019,478
1103384721,479
208219117,480
281441249,481
527460369,482
123973107,483
1170426661,484
1558170540,485
670728514,486
1404161862,487
1319911494,488
135403241,489
1084600470,490
1963819284,491
784561681,492
864684189,493
711748868,494
1113087812,495
935929946,496
1992127108,497
1852825925,498
1387271479,499
1204314137,500
214798917,501
885199493,502
200403635,503
705599991,504
1561757565,505
2057850420,506
1682717071,507
845410728,508
411737559,509
1955660538,510
1321374607,511
1633068562,512
1100820549,513
462849260,514
181912922,515
1340880718,516
1914985421,517
1469001047,518
1888563095,519
1316778599,520
585452621,521
447171919,522
785522548,523
1325603472,524
1260002762,525
331041963,526
665729431,527
223010423,528
1185615039,529
1110632192,530
1884808186,531
949472310,532
1625823065,533
45766468,534
1262528890,535
1137679141,536
166999227,537
1929534415,538
1266218860,539
1397502935,540
459881408,541
75774020,542
11907603,543
688121940,544
1128591067,545
969993638,546
2053439601,547
1105247749,548
1255491850,549
43643974,550
805724406,551
1022036734,552
1860015072,553
286291907,554
2132211475,555
2107076760,556
1739484095,557
797448332,558
757215866,559
1480889607,560
1625689522,561
821300744,562
917560538,563
1402011903,564
715622326,565
835307517,566
453389736,567
255964423,568
515035869,569
1645601907,570
830770947,571
759461620,572
2089760839,573
578239231,574
457179905,575
586539478,576
837188064,577
823125470,578
790735697,579
1751572579,580
862344187,581
796610234,582
275194487,583
1725709979,584
917156293,585
2002353791,586
1260188330,587
1142057681,588
1827292318,589
1081214640,590
845115851,591
2020906602,592
1582141971,593
1072369028,594
459784844,595
1249084483,596
1177717325,597
149880512,598
1666152846,599
1542993573,600
67185200,601
1217219775,602
1162480364,603
1752143366,604
382284405,605
907591284,606
1914404779,607
1563697126,608
664958047,609
82254011,610
1201618336,611
1131873406,612
917618648,613
1738382514,614
83592943,615
1749929351,616
1166336512,617
1669317536,618
1494328392,619
1466092278,620
1327221969,621
1336095132,622
938244691,623
49357375,624
1529681682,625
1710518142,626
1056775101,627
53685354,628
51887673,629
726885526,630
1320812514,631
752191972,632
635561840,633
531684108,634
1505685826,635
1621286895,636
1529187320,637
577320199,638
291133990,639
1208974198,640
527111736,641
331589541,642
440011002,643
1321977106,644
74428305,645
42148557,646
902650637,647
1267905411,648
237728771,649
1858400271,650
504561183,651
96000513,652
2012824941,653
1121746328,654
1582720032,655
102478836,656
1775855511,657
1335819249,658
544337822,659
826006962,660
453882704,661
2070332371,662
666057777,663
1907577767,664
1964045303,665
1161768443,666
2012875915,667
573494661,668
104569704,669
1937850053,670
1371563960,671
631996439,672
1416234877,673
1885318111,674
1864444955,675
644103393,676
723793378,677
305015367,678
1075508365,679
537762071,680
1643678962,681
458527471,682
698123004,683
789433039,684
1170248653,685
1781865970,686
1215948928,687
20100366,688
318468896,689
179114446,690
347127423,691
1137017769,692
610976065,693
769233329,694
1897155273,695
1085587411,696
730025723,697
1750006603,698
1133780017,699
689369508,700
913309954,701
1336357044,702
1389388885,703
861952878,704
1024453332,705
1792772090,706
1831047727,707
20334738,708
185982985,709
1624858518,710
1111207074,711
1161327009,712
485622577,713
537973266,714
1815753882,715
1930035953,716
1176339253,717
1114401307,718
285328112,719
1414710994,720
1766492534,721
1587680491,722
1083443896,723
235518143,724
1796406876,725
108180220,726
524852251,727
1970999660,728
196682289,729
2116706616,730
1178236729,731
2028168364,732
1165000831,733
1264851289,734
263776594,735
1046852910,736
419886576,737
850286129,738
1867680710,739
1479687178,740
1420115446,741
743163063,742
680907844,743
922525039,744
2082746689,745
956258388,746
2111081153,747
1232703921,748
1190863667,749
803387058,750
1237125318,751
712232855,752
1507951534,753
1439467764,754
832821230,755
1317906738,756
1134543071,757
482637776,758
1200347233,759
835852248,760
676889496,761
1394109869,762
1585839914,763
414993974,764
489745350,765
310220483,766
626443352,767
283498007,768
1798738481,769
660387813,770
488366432,771
2039804807,772
27758735,773
33020941,774
292905997,775
1273519291,776
2003667368,777
287813416,778
1808845286,779
1691979204,780
719005010,781
2016552047,782
1909241203,783
1738122355,784
916541059,785
1416392018,786
628991472,787
919064830,788
2111903414,789
586223879,790
558550452,791
354503613,792
1665126884,793
674948629,794
1227515807,795
111786836,796
698854212,797
287308195,798
1442585001,799
659886323,800
1142964254,801
1459809516,802
277636281,803
2120394145,804
494472856,805
379730320,806
870092762,807
1747847460,808
2013493325,809
1867215908,810
1460177684,811
400866278,812
1279167914,813
518351179,814
203138810,815
1936358067,816
586543475,817
445498880,818
1376410524,819
38482380,820
1779997731,821
1223542623,822
1469333787,823
2068856011,824
614071825,825
1411228903,826
1143795808,827
1248666752,828
1010018864,829
1788142043,830
1239198464,831
236645647,832
1524957118,833
1777716331,834
686168365,835
1929160917,836
2068066850,837
202380276,838
1944537335,839
1822091422,840
1912508151,841
1788909454,842
410012987,843
1436496747,844
150352440,845
1873020175,846
960005510,847
124140377,848
143629621,849
440553229,850
451141562,851
538235447,852
1291494815,853
1334105180,854
1249033948,855
1548760545,856
1676731122,857
1235530640,858
273295044,859
426361196,860
1682332627,861
1957411581,862
605892502,863
904232542,864
569966968,865
1420197654,866
1222241138,867
1143425830,868
1117074348,869
1033132623,870
299579999,871
531013803,872
1525344376,873
237518812,874
461456473,875
406724276,876
2122663916,877
378121664,878
80729865,879
1940759809,880
128328957,881
1973077822,882
2141670597,883
1433328964,884
185917515,885
1585050814,886
385073116,887
194470094,888
1542654705,889
625257572,890
1770260690,891
1573298498,892
560091126,893
905520520,894
1920108122,895
502704791,896
455316081,897
1384781480,898
86247558,899
406260502,900
841186095,901
1278343602,902
508597669,903
67702987,904
328413027,905
1001030801,906
1354980010,907
1603589633,908
208000563,909
816087332,910
1483782315,911
1721890346,912
1535361129,913
1198047452,914
236234435,915
1993444418,916
810664226,917
1417404509,918
2105340260,919
53114652,920
616294140,921
548043200,922
2029510953,923
376657887,924
1992417313,925
2040482064,926
1704442012,927
560495643,928
1526730347,929
264181939,930
1092617410,931
350939785,932
1432639608,933
496998197,934
1719082341,935
1577572814,936
136543827,937
1897455603,938
29946698,939
298684706,940
1648020558,941
1133034741,942
1530111055,943
269586581,944
439692808,945
608488363,946
406347273,947
1193542665,948
742404563,949
169423784,950
195014508,951
1804791397,952
1252368213,953
1328515852,954
1488659327,955
1029224959,956
1201793380,957
335472871,958
1264766067,959
162290495,960
176221100,961
547676486,962
1421094607,963
927305754,964
1714065007,965
130868632,966
1794727056,967
1641252206,968
1433274291,969
35513522,970
1546333345,971
844158438,972
295665709,973
1452681676,974
1987825231,975
1732841271,976
1864412985,977
791551651,978
562624028,979
30830130,980
757026810,981
1122128868,982
1260451599,983
1998123397,984
959355780,985
1322977079,986
502324236,987
1726956828,988
736986768,989
1738445193,990
487610160,991
577061073,992
668383403,993
145592729,994
1038099255,995
649376701,996
1740825964,997
2014034701,998
956109818,999
1421188399,1000
301065482,1001
1951655231,1002
381962471,1003
1541682060,1004
1392085573,1005
1064256191,1006
2040177788,1007
1937705530,1008
1821874378,1009
1758657798,1010
226538954,1011
650690043,1012
1889360754,1013
791663175,1014
1247181416,1015
1255775789,1016
1246737978,1017
21095539,1018
1310955923,1019
178177753,1020
1014592652,1021
1376387250,1022
74560142,1023
1616000948,1024
309093981,1025
1647259893,1026
668150079,1027
886434729,1028
1116141822,1029
773718926,1030
1201831943,1031
866568045,1032
1723822968,1033
481879862,1034
2112769486,1035
1461862227,1036
23718133,1037
144066607,1038
564913465,1039
1839473411,1040
1205266795,1041
1500942082,1042
576932427,1043
1379174419,1044
2108617539,1045
1738916007,1046
2123849803,1047
185199449,1048
1891616761,1049
799432085,1050
635849889,1051
1181129676,1052
54982218,1053
1358834922,1054
479301802,1055
1278945311,1056
696210677,1057
1277528941,1058
926965740,1059
819786897,1060
563461412,1061
2105443084,1062
429962934,1063
1232204367,1064
759583047,1065
1552224869,1066
1525487398,1067
1530562529,1068
1097154054,1069
2124298252,1070
1716710834,1071
922777193,1072
653920282,1073
1641384752,1074
1937546627,1075
310974251,1076
1053280790,1077
1107813577,1078
1343491117,1079
349205762,1080
862216995,1081
574101674,1082
1450154086,1083
440306076,1084
1188211262,1085
4074411,1086
483604365,1087
1653910322,1088
1741140043,1089
1420873315,1090
1580022959,1091
1448709272,1092
2086826002,1093
2105223215,1094
5332624,1095
466793602,1096
1443203186,1097
1620252006,1098
2138197504,1099
1724050326,1100
553280214,1101
1173432323,1102
1967756465,1103
129896418,1104
921131690,1105
2278975,1106
980577332,1107
1222203558,1108
283549583,1109
535578892,1110
404501625,1111
735617410,1112
50616793,1113
982654422,1114
703530008,1115
1958515749,1116
1893448501,1117
1374817343,1118
1597624666,1119
447069987,1120
466758433,1121
1157463308,1122
744458893,1123
1474186595,1124
1426002850,1125
1407720984,1126
747482036,1127
1407792436,1128
2008689337,1129
977514158,1130
1284254250,1131
305690916,1132
1737112202,1133
1838336226,1134
252437595,1135
662392375,1136
543331916,1137
1230293859,1138
1563908545,1139
274793775,1140
1482289322,1141
197231930,1142
815064130,1143
430973896,1144
453359887,1145
1426018405,1146
1769202483,1147
795200080,1148
1297143298,1149
1248524868,1150
129618619,1151
1863439788,1152
240516565,1153
1451647966,1154
2109885371,1155
1344462734,1156
1191443635,1157
541298179,1158
1599541599,1159
555766653,1160
1629332374,1161
1469908484,1162
1620401170,1163
1483337285,1164
722044607,1165
373665445,1166
1227699771,1167
2030586934,1168
1747854738,1169
762065129,1170
2076783886,1171
494027006,1172
152145991,1173
1373443049,1174
1517063710,1175
1515641647,1176
1936466173,1177
734726929,1178
1493465040,1179
902744705,1180
652955589,1181
120977166,1182
1095556692,1183
1440266408,1184
177316892,1185
537650000,1186
1238156973,1187
1469033838,1188
169951366,1189
721731385,1190
192259107,1191
604240675,1192
1034010010,1193
1358929972,1194
1084821221,1195
499807183,1196
1898800747,1197
81357610,1198
804294599,1199
1740666546,1200
57370656,1201
310718562,1202
2062541689,1203
1974041376,1204
1526617275,1205
1320257228,1206
1572657828,1207
1203080546,1208
1952219514,1209
829909423,1210
116780197,1211
1434748605,1212
1480257727,1213
1547902614,1214
566198390,1215
1808335367,1216
1898926574,1217
344488982,1218
1946547576,1219
1719161175,1220
994941560,1221
1996966592,1222
1956083393,1223
1703253023,1224
1321266567,1225
987589161,1226
1771276432,1227
773851595,1228
1915740904,1229
381033553,1230
821191075,1231
1490062048,1232
254788081,1233
888071784,1234
460037170,1235
478822198,1236
453918219,1237
500020937,1238
719436345,1239
2066296423,1240
1826344530,1241
1432537472,1242
1749021649,1243
339656820,1244
1597256838,1245
560721484,1246
877345691,1247
1777906088,1248
89921125,1249
2082335189,1250
2006762985,1251
257630982,1252
551279281,1253
37089258,1254
1071372685,1255
792769564,1256
1149992150,1257
226254242,1258
282767032,1259
1564645385,1260
76739976,1261
620002416,1262
2019082738,1263
1842939268,1264
1105811434,1265
1573966834,1266
1720872243,1267
139070688,1268
314611462,1269
2114507992,1270
1573449979,1271
439252927,1272
994588686,1273
221400297,1274
1389428639,1275
1648773477,1276
402728562,1277
1807656300,1278
1343175614,1279
1442814564,1280
413661133,1281
1248778992,1282
1391640610,1283
566775843,1284
1628102908,1285
432529934,1286
2036121878,1287
1050221112,1288
283914025,1289
689914232,1290
1603129710,1291
861616187,1292
2113086097,1293
1966501409,1294
872089164,1295
1043662420,1296
1287904148,1297
1285060182,1298
1321820376,1299
1923544245,1300
1779299531,1301
1437769056,1302
941775733,1303
743867047,1304
1327254557,1305
1961079867,1306
759043814,1307
1257723371,1308
1104050129,1309
122412218,1310
350675413,1311
311673690,1312
1208203750,1313
336158351,1314
718023101,1315
2089381922,1316
150815134,1317
1734420683,1318
717622121,1319
1256180137,1320
185296454,1321
62389645,1322
1165937934,1323
2024747692,1324
1349542236,1325
1947171437,1326
1865169015,1327
487838757,1328
845201556,1329
1818662230,1330
1573674181,1331
953291687,1332
711542745,1333
48549229,1334
1752380035,1335
699632738,1336
1957530243,1337
1632688276,1338
361767433,1339
346514480,1340
674370453,1341
1545662973,1342
785368842,1343
1426487385,1344
1092615933,1345
44855451,1346
637472252,1347
351676235,1348
1981306497,1349
1769049165,1350
1523760737,1351
1626895456,1352
1901522403,1353
2128829223,1354
111088780,1355
1892974172,1356
1040353455,1357
553297484,1358
2029251605,1359
705980036,1360
1710411180,1361
95101845,1362
1004989825,1363
1863692408,1364
853121326,1365
905224667,1366
1184717462,1367
135209022,1368
662779899,1369
1066519358,1370
2040209546,1371
865151027,1372
1181643359,1373
611169695,1374
40664752,1375
826409484,1376
788973739,1377
154654233,1378
1168555399,1379
1206407329,1380
2021643054,1381
1568884046,1382
1067510217,1383
1086157509,1384
251336238,1385
1470310094,1386
892193730,1387
1138692903,1388
403299377,1389
1976543113,1390
822061705,1391
90786383,1392
1994364075,1393
444919350,1394
2077545888,1395
954902174,1396
242007070,1397
239927543,1398
1847010107,1399
801463414,1400
728354567,1401
1149426463,1402
1920554166,1403
1862618455,1404
378423696,1405
975111196,1406
182459221,1407
1233984045,1408
2036854153,1409
759705844,1410
1876352548,1411
9723375,1412
1989811482,1413
121745149,1414
1004478249,1415
1671711443,1416
363326986,1417
439546491,1418
388378890,1419
277859786,1420
1226926301,1421
1074180732,1422
175408367,1423
2106737325,1424
343387704,1425
1297287262,1426
1935012162,1427
1771326203,1428
152381889,1429
1187999865,1430
322894272,1431
1157420524,1432
1563055185,1433
583886712,1434
1375108438,1435
645227669,1436
2013669632,1437
1425187215,1438
233093101,1439
1002460546,1440
1933218697,1441
1656611956,1442
2093298044,1443
305795144,1444
1222610131,1445
837136435,1446
238167884,1447
1082733585,1448
1501293797,1449
724283827,1450
358730204,1451
1678725449,1452
290942876,1453
1459850065,1454
468457191,1455
961701966,1456
1590737083,1457
1019177982,1458
2036639841,1459
523927072,1460
1663438361,1461
1571949405,1462
1166214011,1463
745936961,1464
1405668794,1465
479075928,1466
1658016232,1467
1062590012,1468
1695826895,1469
106388837,1470
27141136,1471
676445725,1472
1447191520,1473
1509156356,1474
873554117,1475
1674749556,1476
1371616325,1477
890481355,1478
2000849571,1479
798147580,1480
1749325887,1481
621644158,1482
503525983,1483
1254699653,1484
459893759,1485
621359122,1486
1885473235,1487
441997757,1488
605541995,1489
509205818,1490
1316618595,1491
1478439192,1492
1941534488,1493
191060547,1494
1045201307,1495
1955320121,1496
2085118658,1497
1557070617,1498
1229941803,1499
985536180,1500
985437058,1501
1829020139,1502
1918166255,1503
743292729,1504
1560631447,1505
1890874570,1506
1848603644,1507
981468380,1508
1709055576,1509
2131448630,1510
1426299275,1511
1305608101,1512
340725254,1513
210275399,1514
804673708,1515
1510106356,1516
2097974069,1517
1800495146,1518
1654371445,1519
1796938478,1520
1425871038,1521
675650909,1522
1162334458,1523
794622890,1524
1578876318,1525
1286320957,1526
118285792,1527
758085731,1528
1376065598,1529
2047295855,1530
2122224811,1531
1434530983,1532
290481277,1533
2010109244,1534
846282833,1535
1906621517,1536
674801160,1537
382419586,1538
1112404763,1539
1733029642,1540
987249970,1541
1892226291,1542
905724916,1543
426312871,1544
890304573,1545
1301585011,1546
1316962717,1547
1177002239,1548
1198506774,1549
560066730,1550
558503866,1551
6076742,1552
1583042094,1553
548996645,1554
1407677782,1555
450291705,1556
1297086980,1557
748495264,1558
1900132415,1559
335303632,1560
1384077514,1561
714197671,1562
1869932617,1563
1235778155,1564
1389405695,1565
1140328584,1566
1900997887,1567
525930137,1568
215438550,1569
1457276418,1570
1388384580,1571
1291833403,1572
1124492333,1573
299365367,1574
1155611373,1575
347817219,1576
1058268535,1577
1518063294,1578
1763563207,1579
2109846440,1580
415844953,1581
896811406,1582
2012239395,1583
1480999534,1584
394568605,1585
1016222688,1586
597339737,1587
891855155,1588
191891050,1589
148303208,1590
659697784,1591
289107750,1592
626892347,1593
1852211677,1594
226244052,1595
1580789162,1596
48265321,1597
211892246,1598
425528096,1599
1196896461,1600
252121174,1601
468165318,1602
673070061,1603
1490208211,1604
1948527440,1605
1191660566,1606
1956630252,1607
1785465849,1608
1567597930,1609
67011068,1610
1703073474,1611
1629404759,1612
1007091919,1613
696090212,1614
803089462,1615
1262152866,1616
1462727728,1617
156697476,1618
1658387474,1619
1900966513,1620
1470416905,1621
1533563264,1622
1579257060,1623
1658533660,1624
2014903992,1625
1014985596,1626
200131515,1627
1910223487,1628
1901498134,1629
906438976,1630
1754559457,1631
1614420488,1632
3264585,1633
622055112,1634
1938143249,1635
1878522086,1636
1724307136,1637
885196854,1638
239478885,1639
1508000341,1640
1703196543,1641
1416182529,1642
1536183581,1643
2004100898,1644
1606336232,1645
1927634858,1646
2070856486,1647
52049203,1648
678234094,1649
863419399,1650
1968630800,1651
838313214,1652
2054057887,1653
239872349,1654
170002318,1655
1202851952,1656
266033522,1657
1107949089,1658
1819173469,1659
715698850,1660
1560096069,1661
212982540,1662
979353169,1663
1456919197,1664
1658493878,1665
1480477663,1666
1563012992,1667
48565230,1668
130687008,1669
1912670018,1670
873984633,1671
1835927183,1672
1558545490,1673
2004331263,1674
652790535,1675
1097129997,1676
497315189,1677
2117694209,1678
1409630592,1679
1739208553,1680
1755068038,1681
2101058969,1682
755341154,1683
1554256183,1684
133787008,1685
1252530966,1686
1228852967,1687
2022605065,1688
1458132168,1689
283349983,1690
1084426238,1691
2109211093,1692
1063057644,1693
1949018606,1694
1812368404,1695
1653426837,1696
845501298,1697
1394760064,1698
1503087008,1699
986135213,1700
1456091260,1701
1212698067,1702
971886856,1703
1373106225,1704
1741650948,1705
602082443,1706
2119752011,1707
1277547231,1708
1204067650,1709
178306876,1710
1530438900,1711
610855886,1712
862955121,1713
1919917857,1714
183795714,1715
267641536,1716
1260972907,1717
1022805869,1718
1447543268,1719
894530584,1720
100923850,1721
898145796,1722
2143887664,1723
439769519,1724
1951782124,1725
2009744469,1726
945208583,1727
59840237,1728
977287259,1729
771682158,1730
1566670591,1731
239491960,1732
748900487,1733
1010979535,1734
305051245,1735
151295851,1736
1711992549,1737
264473263,1738
2137918479,1739
1683604648,1740
1712706430,1741
2128188218,1742
990605448,1743
1914253819,1744
1420056465,1745
2073605952,1746
1935949134,1747
50202136,1748
1292188693,1749
377051486,1750
1291711812,1751
331128745,1752
1558122456,1753
1330846162,1754
224403322,1755
973513717,1756
234240945,1757
1582877711,1758
1343816773,1759
1058955441,1760
1551679342,1761
149504213,1762
1408140221,1763
1496444104,1764
1940854082,1765
2126850204,1766
137504859,1767
580918311,1768
592064397,1769
1226548485,1770
968580504,1771
552936525,1772
1060614742,1773
2039799500,1774
1267413696,1775
1389329534,1776
1754693940,1777
1794078264,1778
499557340,1779
1553136219,1780
883663502,1781
798752389,1782
1607363587,1783
1809153526,1784
1613008927,1785
690760596,1786
160266601,1787
2119715841,1788
1441662604,1789
2054852912,1790
1567702895,1791
107681479,1792
1935697191,1793
227468031,1794
164660912,1795
1040013054,1796
2129294117,1797
714177266,1798
1932038387,1799
1886847377,1800
1312622002,1801
1936618117,1802
1929826375,1803
2137798643,1804
1088988858,1805
621739838,1806
1675238918,1807
284940901,1808
225649334,1809
686117419,1810
147313883,1811
302262850,1812
457627049,1813
999189731,1814
1649777298,1815
224742349,1816
875299183,1817
1971013180,1818
438570802,1819
829134457,1820
1225488265,1821
2026048779,1822
1487618369,1823
2078096914,1824
1612220769,1825
722115278,1826
57459729,1827
43554862,1828
809195298,1829
1194142824,1830
1398954118,1831
31262324,1832
2112787264,1833
459329172,1834
1027868163,1835
588850428,1836
1585933219,1837
626870712,1838
1339908609,1839
169478271,1840
1126344860,1841
1947634344,1842
797048496,1843
284497000,1844
216625922,1845
291993674,1846
430263594,1847
1553304697,1848
1337176330,1849
1673950047,1850
1705670620,1851
647223878,1852
1107610633,1853
1485852403,1854
1348085021,1855
666088578,1856
2089713126,1857
1844921740,1858
250228056,1859
692982908,1860
493752748,1861
315781719,1862
309550417,1863
1543741129,1864
1187172805,1865
2096977260,1866
1843673391,1867
623710664,1868
1677114808,1869
763735687,1870
1919269456,1871
916610255,1872
945816492,1873
1518187884,1874
229474166,1875
186059708,1876
320647393,1877
2106975766,1878
29393934,1879
734037110,1880
99676737,1881
1002526322,1882
1810587473,1883
433954093,1884
1343493663,1885
1363879674,1886
401375918,1887
860771675,1888
1433356714,1889
411320852,1890
1036621750,1891
2137660375,1892
1743823243,1893
26540866,1894
10871216,1895
1556664158,1896
1586846933,1897
937086840,1898
1672436917,1899
1317846745,1900
1648765932,1901
80168778,1902
513014866,1903
1248716877,1904
2109034332,1905
1790532967,1906
1130283651,1907
1934963347,1908
655108584,1909
1263589193,1910
1293227070,1911
768573035,1912
646847257,1913
1204754447,1914
2115493579,1915
696711501,1916
1303227604,1917
350191426,1918
579876318,1919
1908888413,1920
2125631975,1921
819625195,1922
1368981160,1923
857009334,1924
1120249517,1925
1985153044,1926
1771977773,1927
1097370157,1928
2003340453,1929
44823334,1930
749631418,1931
365198387,1932
1027400318,1933
1327407113,1934
1544046763,1935
593530296,1936
1899418988,1937
455732122,1938
1758099635,1939
1928040702,1940
1962126238,1941
1410656232,1942
872499122,1943
694454675,1944
408929306,1945
1043919620,1946
2042064373,1947
873188216,1948
1575962543,1949
1211227088,1950
1654724908,1951
1648767503,1952
1286561740,1953
201101263,1954
131025472,1955
1411955612,1956
1559805377,1957
464816207,1958
1118294020,1959
1422528467,1960
173909729,1961
2026997683,1962
1873784391,1963
909696258,1964
430223375,1965
2054287420,1966
345280388,1967
1025588091,1968
1407461225,1969
165042266,1970
1233387787,1971
1102943454,1972
62306502,1973
485949677,1974
1428283875,1975
1490557736,1976
2106713539,1977
1061098053,1978
2092329329,1979
635064215,1980
1586414900,1981
1582877510,1982
835186701,1983
1271805224,1984
290149569,1985
