"","seed"
"816",1229606631
"817",127163792
"818",1556854724
"819",513398172
"820",400325590
"821",311547827
"822",1608091632
"823",1663644555
"824",270564887
"825",167492076
"826",440832509
"827",276538944
"828",276786315
"829",1828239209
"830",2085205100
"831",577008666
"832",2033328938
"833",1234604990
"834",851781336
"835",1446077422
"836",1496645769
"837",1606958609
"838",892223603
"839",697099734
"840",726945880
"841",2047268002
"842",1448738462
"843",1476771644
"844",114166750
"845",804012707
"846",1382363617
"847",1872360669
"848",24737766
"849",42083953
"850",1606591615
"851",560002581
"852",1729755182
"853",1240472566
"854",991359267
"855",964467830
"856",1452697426
"857",2079849953
"858",1380951447
"859",378531740
"860",1097412261
"861",1338058244
"862",1493308407
"863",1300776359
"864",1869604973
"865",711710638
"866",1923957696
"867",1359315956
"868",585694006
"869",2143409592
"870",264769081
"871",1006802588
"872",1429362209
"873",2000115844
"874",664338939
"875",1431275140
"876",2096641572
"877",600374111
"878",1524733591
"879",1024094218
"880",894524088
"881",969492513
"882",1954250533
"883",1200864047
"884",113995776
"885",349011327
"886",868506194
"887",1093313279
"888",947540322
"889",2070506213
"890",806134466
"891",2135045795
"892",169576052
"893",609856641
"894",952614072
"895",654325985
"896",1329762636
"897",555242969
"898",1258644131
"899",510601233
"900",1888730976
"901",390143585
"902",1557732773
"903",4919086
"904",1921003668
"905",2031250774
"906",516065580
"907",991174384
"908",87732806
"909",740002183
"910",1216434194
"911",2083818732
"912",343927050
"913",1698016686
"914",1532480786
"915",1498425869
"916",2141876862
"917",1691626100
"918",1508694352
"919",955111755
"920",1016287585
"921",1033177372
"922",1446540017
"923",101485969
"924",30342217
"925",611315986
"926",551211609
"927",1895264009
"928",443597838
"929",1842330067
"930",937755887
"931",1427254321
"932",650137389
"933",412211139
"934",1374947234
"935",1847875216
"936",17834896
"937",1439525610
"938",1259534172
"939",67247458
"940",239841723
"941",596901465
"942",78015537
"943",705830721
"944",477138280
"945",1622415510
"946",37601891
"947",234218189
"948",763569010
"949",82988177
"950",1122478727
"951",555865820
"952",1685269222
"953",450957198
"954",1949666249
"955",101545680
"956",932754589
"957",1915252268
"958",1031201802
"959",605396255
"960",2017893025
"961",1452497834
"962",1251100771
"963",447009292
"964",860694545
"965",703986343
"966",857853038
"967",437267327
"968",2041931472
"969",2020133091
"970",1594474835
"971",1877914337
"972",491040274
"973",1033556103
"974",514277641
"975",527336945
"976",244778777
"977",87827699
"978",389373575
"979",538463030
"980",1733174297
"981",1333257998
"982",245582865
"983",1239994794
"984",1724570679
"985",1115571510
"986",94354996
"987",333789705
"988",473907208
"989",749671916
"990",1543313394
"991",1426900425
"992",868368057
"993",1023290657
"994",2137571033
"995",578870643
"996",1047451485
"997",199706994
"998",1583272220
"999",1856450585
"1000",283172294
"1001",770811968
"1002",1417901847
"1003",737695087
"1004",66052125
"1005",871970774
"1006",907481604
"1007",1955855186
"1008",726364727
"1009",1373779589
"1010",1511531691
"1011",5652915
"1012",1542691179
"1013",908940110
"1014",1097404063
"1015",1050766407
"1016",1596979840
"1017",1633670235
"1018",257649874
"1019",1843646186
"1020",276902228
"1021",1650646480
"1022",1305842093
"1023",1217320515
"1024",1856217719
"1025",1470329238
"1026",1753849029
"1027",370164969
"1028",1820148479
"1029",1570939165
"1030",1717695202
"1031",31503143
"1032",1045272348
"1033",1797333507
"1034",487633686
"1035",1488704573
"1036",1593087834
"1037",85018736
"1038",1635847902
"1039",1546183357
"1040",1960623368
"1041",1197941548
"1042",318195487
"1043",890966389
"1044",212602474
"1045",795110212
"1046",1296265006
"1047",1233223974
"1048",1464594239
"1049",1709218347
"1050",833858378
"1051",1253427468
"1052",2054300225
"1053",707888496
"1054",280108628
"1055",349561666
"1056",960673317
"1057",1699113704
"1058",848082152
"1059",372453427
"1060",792303989
"1061",208910831
"1062",1911030210
"1063",1698960427
"1064",1265351967
"1065",1336112017
"1066",1516724262
"1067",1350570717
"1068",719458457
"1069",132145983
"1070",1264395736
"1071",1430817746
"1072",379151820
"1073",1571434577
"1074",1214089530
"1075",865235839
"1076",493502790
"1077",1740755881
"1078",134690882
"1079",1908761310
"1080",1016959099
"1081",1747554402
"1082",2125338309
"1083",1780789916
"1084",1614799731
"1085",222004185
"1086",295530865
"1087",957044763
"1088",424552576
"1089",754965650
"1090",467328343
"1091",2029374185
"1092",1343042008
"1093",675235542
"1094",1319608869
"1095",1731469925
"1096",588623139
"1097",459599348
"1098",723572288
"1099",1647216822
"1100",1113387807
"1101",713034623
"1102",550279000
"1103",431124405
"1104",166517062
"1105",1136224779
"1106",1834538909
"1107",1363313115
"1108",1143496323
"1109",489651472
"1110",1747797207
"1111",684894212
"1112",934592080
"1113",1935154541
"1114",923486321
"1115",340042040
"1116",1969902401
"1117",1642021802
"1118",46761950
"1119",1850207985
"1120",1787365499
"1121",1091528562
"1122",1897672145
"1123",2028323776
"1124",1577524417
"1125",988924842
"1126",1157700816
"1127",645624437
"1128",378107704
"1129",1448202392
"1130",2062180498
"1131",1618212845
"1132",1489271695
"1133",65997646
"1134",1888445809
"1135",1003345899
"1136",987584504
"1137",1748693549
"1138",1898385325
"1139",34545415
"1140",517745002
"1141",861008726
"1142",865435733
"1143",1262713101
"1144",399556524
"1145",1740167783
"1146",129957
"1147",1289595116
"1148",1408857630
"1149",1651639508
"1150",1225995126
"1151",215429145
"1152",1540314534
"1153",1273515730
"1154",1267079051
"1155",1359191161
"1156",1047725548
"1157",1957499320
"1158",1484383761
"1159",577473720
"1160",978109274
"1161",1862611971
"1162",1482100371
"1163",1711344760
"1164",562286398
"1165",1392380940
"1166",1575074640
"1167",2098873687
"1168",677293498
"1169",1032789933
"1170",1543236701
"1171",411341885
"1172",1920007616
"1173",1961847601
"1174",2026123276
"1175",1099371976
"1176",1381458651
"1177",1032572754
"1178",1323823303
"1179",618422055
"1180",527156002
"1181",63096871
"1182",391718643
"1183",1053118064
"1184",745683987
"1185",1394602767
"1186",570538552
"1187",2022686812
"1188",402879300
"1189",1763993425
"1190",1213571140
"1191",1508243689
"1192",710390393
"1193",1133964814
"1194",589248404
"1195",306910230
"1196",1647550220
"1197",982923442
"1198",880996340
"1199",959726438
"1200",991070118
"1201",774373499
"1202",415330833
"1203",1719110201
"1204",1429774467
"1205",1788451767
"1206",351951703
"1207",2044607909
"1208",1172681897
"1209",814837147
"1210",621040480
"1211",1451904147
"1212",99434745
"1213",1923954491
"1214",1196805850
"1215",64033491
"1216",1178815705
"1217",2030348870
"1218",619312339
"1219",714116174
"1220",1232720406
"1221",1394776690
"1222",425590575
"1223",1249145490
"1224",787927235
"1225",1379732648
"1226",69582991
"1227",804968316
"1228",1804001771
"1229",791901100
"1230",752812681
"1231",593403925
"1232",100166272
"1233",1595018639
"1234",780458314
"1235",403694885
"1236",41206467
"1237",1541733047
"1238",1735784512
"1239",1169572888
"1240",274971632
"1241",13552707
"1242",189628986
"1243",1531910868
"1244",1459338399
"1245",1447705148
"1246",1592517339
"1247",82419682
"1248",1396176214
"1249",1887277931
"1250",553667868
"1251",871372731
"1252",621295864
"1253",349210472
"1254",2001257338
"1255",874549154
"1256",1089007057
"1257",187143334
"1258",1042089032
"1259",802951137
"1260",607020387
"1261",817274814
"1262",1366749624
"1263",1295596404
"1264",2051093472
"1265",1365325941
"1266",347214691
"1267",1177324130
"1268",473146045
"1269",1784823646
"1270",948654195
"1271",1661969321
"1272",227980113
"1273",2082686866
"1274",1657053543
"1275",2036837966
"1276",1072415908
"1277",344023467
"1278",1004913545
"1279",794626984
"1280",1809752152
"1281",1160162349
"1282",189892950
"1283",2113304859
"1284",1155162933
"1285",1327725488
"1286",873363513
"1287",628550236
"1288",1265111291
"1289",942686119
"1290",1058326474
"1291",857194837
"1292",2143546312
"1293",2025163786
"1294",234725157
"1295",804312382
"1296",691979111
"1297",2020114385
"1298",509956913
"1299",1534912131
"1300",1644807618
"1301",234272246
"1302",715380604
"1303",1461639227
"1304",312848785
"1305",350066538
"1306",1682513680
"1307",788125271
"1308",1506731606
"1309",1615476867
"1310",871888514
"1311",514956584
"1312",1871787238
"1313",1287617175
"1314",1180649617
"1315",236651490
"1316",557900410
"1317",1387197958
"1318",1868420684
"1319",1083136950
"1320",1173417507
"1321",120718937
"1322",1007375755
"1323",995852695
"1324",914434966
"1325",586616914
"1326",1087457799
"1327",1822140033
"1328",1036318664
"1329",592690026
"1330",1397617022
"1331",1109584539
"1332",113339869
"1333",1617813851
"1334",23316854
"1335",690561253
"1336",1265584944
"1337",279723610
"1338",159061308
"1339",186370023
"1340",459354494
"1341",505454512
"1342",159401606
"1343",193810537
"1344",1535693355
"1345",1657806461
"1346",1234206071
"1347",1558420192
"1348",102450343
"1349",1774350891
"1350",1181612140
"1351",1851540514
"1352",1439567615
"1353",2144163683
"1354",120878225
"1355",622639565
"1356",1410722641
"1357",23780829
"1358",404785889
"1359",1776219141
"1360",201190067
"1361",489882382
"1362",536040070
"1363",1748989076
"1364",417265885
"1365",2112615499
"1366",14710029
"1367",1395852601
"1368",1283763517
"1369",247673907
"1370",802151326
"1371",1422006860
"1372",2122461339
"1373",1411145675
"1374",553396778
"1375",1009430688
"1376",1102640378
"1377",1187903932
"1378",400474254
"1379",167978796
"1380",1357614515
"1381",1719505227
"1382",709776683
"1383",1611573688
"1384",96914977
"1385",460259127
"1386",122011713
"1387",374154602
"1388",2061045877
"1389",813010453
"1390",579266022
"1391",886822538
"1392",1217561238
"1393",1206905494
"1394",1826428806
"1395",2135060470
"1396",1588270155
"1397",1383148434
"1398",1761693788
"1399",820442611
"1400",585648531
"1401",1608919841
"1402",2045159772
"1403",1789865878
"1404",568659920
"1405",556320284
"1406",299219962
"1407",2014330131
"1408",444820196
"1409",1901501441
"1410",2036089184
"1411",1883565842
"1412",1526509055
"1413",1175953805
"1414",1060208890
"1415",2144573183
"1416",631733747
"1417",1785505333
"1418",2132432059
"1419",1312742293
"1420",2112484314
"1421",208803809
"1422",730173492
"1423",980592906
"1424",2128574641
"1425",1116336991
"1426",1092583700
"1427",1412519754
"1428",933595353
"1429",1893811435
"1430",907307346
"1431",59163114
"1432",2145800139
"1433",1351735648
"1434",1971574325
"1435",1685790749
"1436",901703978
"1437",1430448399
"1438",721522584
"1439",1870322854
"1440",416747050
"1441",1063500496
"1442",542983776
"1443",2000910176
"1444",482895517
"1445",1335790475
"1446",1406656903
"1447",481512788
"1448",1453679517
"1449",604995733
"1450",34001411
"1451",440280149
"1452",207331977
"1453",1479006792
"1454",1525404808
"1455",708696801
"1456",864879590
"1457",715762062
"1458",1804554757
"1459",592875754
"1460",1919734697
"1461",831467894
"1462",1783893579
"1463",1390719554
"1464",1879580843
"1465",1854380140
"1466",946358994
"1467",654416330
"1468",68834878
"1469",295103698
"1470",581225545
"1471",2080801719
"1472",443667346
"1473",2077000739
"1474",973916862
"1475",910307406
"1476",2116785252
"1477",934605587
"1478",1201672169
"1479",596250705
"1480",1962998573
"1481",359184768
"1482",917271984
"1483",50708924
"1484",795353686
"1485",648698906
"1486",1840751315
"1487",1402052044
"1488",1115698593
"1489",509089337
"1490",33860151
"1491",1630459956
"1492",474671261
"1493",1366335785
"1494",286429244
"1495",323527889
"1496",689238635
"1497",287993609
"1498",606129649
"1499",1787812089
"1500",596186342
"1501",852293715
"1502",120528408
"1503",1903002511
"1504",35309941
"1505",1936604418
"1506",447941364
"1507",2109255515
"1508",786086806
"1509",1949551442
"1510",614832906
"1511",1103143293
"1512",433365896
"1513",1444466057
"1514",1430865994
"1515",81753304
"1516",1163770488
"1517",869330341
"1518",717124360
"1519",886565059
"1520",175016335
"1521",283721401
"1522",1804943186
"1523",1371145617
"1524",1311159915
"1525",1843781165
"1526",1513187638
"1527",1336543427
"1528",1300974135
"1529",1004560820
"1530",363228219
"1531",1067262566
"1532",900070679
"1533",750012490
"1534",799648811
"1535",1819089842
"1536",1303049064
"1537",1163532788
"1538",292385027
"1539",702697566
"1540",444701601
"1541",400430759
"1542",612157813
"1543",2009030086
"1544",1835139914
"1545",646847335
"1546",1132707187
"1547",10226486
"1548",452435154
"1549",1640021854
"1550",2095661603
"1551",756181014
"1552",194928783
"1553",599995419
"1554",1500928396
"1555",1016840089
"1556",168483591
"1557",577252803
"1558",1826943787
"1559",162743672
"1560",378177282
"1561",1325231822
"1562",952606849
"1563",942554100
"1564",1011194340
"1565",1251936977
"1566",1839785324
"1567",97523475
"1568",1715483474
"1569",1038702510
"1570",488897870
"1571",42162896
"1572",1309207099
"1573",239014331
"1574",868435563
"1575",1671809442
"1576",1937566235
"1577",1092205762
"1578",2020698447
"1579",1618693131
"1580",1603928535
"1581",1130592308
"1582",1876658979
"1583",1389273805
"1584",705821979
"1585",1572880299
"1586",388320851
"1587",1110923856
"1588",499766804
"1589",2010844339
"1590",86232314
"1591",220559524
"1592",1771166296
"1593",415079252
"1594",834743101
"1595",195100458
"1596",613182444
"1597",1729776828
"1598",1104143551
"1599",282642112
"1600",218758558
"1601",569475136
"1602",1695520116
"1603",252844468
"1604",1698858396
"1605",1112568356
"1606",307512804
"1607",393746309
"1608",1025846641
"1609",1679210366
"1610",723089931
"1611",128929702
"1612",1549298353
"1613",1326571423
"1614",2009609730
"1615",1936737136
"1616",623309489
"1617",2110090633
"1618",1085221627
"1619",552999306
"1620",537826093
"1621",35855861
"1622",321326288
"1623",1063486755
"1624",1274191531
"1625",53839276
"1626",1772428747
"1627",2109062307
"1628",264066540
"1629",1060624035
"1630",1093256983
"1631",1296856804
"1632",820388484
"1633",1472033181
"1634",1155744135
"1635",1850208789
"1636",377984694
"1637",698184635
"1638",2074521196
"1639",2077262110
"1640",1651248601
"1641",661088282
"1642",241304503
"1643",1096892257
"1644",1339239146
"1645",1545520736
"1646",1760950427
"1647",951887266
"1648",2144584952
"1649",158891343
"1650",452568214
"1651",1586480871
"1652",403706562
"1653",384525070
"1654",1165517489
"1655",317762738
"1656",1795713891
"1657",1951537732
"1658",1091489307
"1659",504170297
"1660",624432449
"1661",1279688683
"1662",1034445709
"1663",1511485481
"1664",211199687
"1665",1799728414
"1666",883964239
"1667",1813356432
"1668",323884101
"1669",911267237
"1670",791724148
"1671",1768713119
"1672",1958006814
"1673",1695256007
"1674",78487920
"1675",1683923534
"1676",2041409693
"1677",1185786972
"1678",1350862732
"1679",950169154
"1680",1984952447
"1681",997393110
"1682",118335806
"1683",2119152328
"1684",512069113
"1685",1241448899
"1686",1878153621
"1687",2136085654
"1688",104903819
"1689",517590583
"1690",568835227
"1691",651312604
"1692",1081366706
"1693",1643719947
"1694",492476871
"1695",1737758029
"1696",45423076
"1697",286053470
"1698",2057036745
"1699",1130799134
"1700",1549551989
"1701",1674993517
"1702",528622514
"1703",1200118267
"1704",579030434
"1705",1467755714
"1706",830245081
"1707",1503884360
"1708",507101412
"1709",2065015840
"1710",1627310795
"1711",1907673972
"1712",461380832
"1713",351145474
"1714",536389765
"1715",1766992970
"1716",457197245
"1717",630109850
"1718",960773830
"1719",156778119
"1720",1600199855
"1721",309296784
"1722",1973352771
"1723",1268553241
"1724",1404062509
"1725",349839033
"1726",87900213
"1727",1930107165
"1728",1711573060
"1729",1169585730
"1730",2052781488
"1731",1606846414
"1732",587348566
"1733",2125398008
"1734",838423921
"1735",3655349
"1736",27950744
"1737",461646223
"1738",89023593
"1739",773901845
"1740",656426713
"1741",1257486785
"1742",179531584
"1743",190003859
"1744",1329847162
"1745",806749875
"1746",200997327
"1747",641433876
"1748",409356887
"1749",730903620
"1750",229798214
"1751",901150071
"1752",39403606
"1753",293250844
"1754",1116556309
